STA;SR134;SD25;IR134;ID182;SA87;SB0;CD236;TI13446;NO102;RL1;RR1;GX-1894;GY221;GZ-129;AX-29;AY56;AZ-1012;END;
STA;SR114;SD24;IR114;ID92;SA111;SB0;CD227;TI13578;NO103;RL1;RR1;GX-1539;GY-408;GZ90;AX-23;AY67;AZ-1005;END;
STA;SR94;SD24;IR94;ID2;SA115;SB0;CD234;TI13711;NO104;RL0;RR1;GX-465;GY-581;GZ-158;AX-25;AY61;AZ-1015;END;
STA;SR74;SD19;IR74;ID25;SA73;SB4;CD235;TI13843;NO105;RL1;RR0;GX819;GY-223;GZ-432;AX-20;AY83;AZ-1021;END;
STA;SR54;SD42;IR54;ID117;SA122;SB0;CD228;TI13975;NO106;RL1;RR2;GX1869;GY-17;GZ-237;AX-32;AY87;AZ-1022;END;
STA;SR34;SD40;IR34;ID184;SA82;SB0;CD239;TI14108;NO107;RL1;RR0;GX1480;GY288;GZ-178;AX-21;AY45;AZ-1020;END;
STA;SR14;SD41;IR14;ID210;SA95;SB0;CD240;TI14240;NO108;RL1;RR1;GX839;GY489;GZ-277;AX-17;AY44;AZ-990;END;
STA;SR7;SD40;IR7;ID214;SA124;SB2;CD234;TI14373;NO109;RL0;RR1;GX-352;GY741;GZ189;AX-24;AY46;AZ-1012;END;
STA;SR27;SD38;IR27;ID212;SA65;SB4;CD234;TI14505;NO110;RL1;RR1;GX-1237;GY-217;GZ128;AX-15;AY56;AZ-1022;END;
STA;SR47;SD41;IR47;ID191;SA122;SB1;CD230;TI14638;NO111;RL1;RR1;GX-1110;GY406;GZ-323;AX-19;AY70;AZ-998;END;
STA;SR67;SD30;IR67;ID102;SA75;SB0;CD231;TI14770;NO112;RL1;RR1;GX-32;GY41;GZ-117;AX-20;AY79;AZ-1023;END;
STA;SR87;SD29;IR87;ID34;SA109;SB0;CD228;TI14902;NO113;RL1;RR1;GX-356;GY79;GZ-75;AX-22;AY67;AZ-1011;END;
STA;SR107;SD14;IR107;ID2;SA91;SB0;CD230;TI15035;NO114;RL1;RR0;GX685;GY-375;GZ-167;AX-56;AY55;AZ-1069;END;
STA;SR127;SD30;IR127;ID87;SA101;SB2;CD234;TI15167;NO115;RL1;RR1;GX1408;GY74;GZ-818;AX-12;AY51;AZ-1013;END;
STA;SR147;SD30;IR147;ID193;SA117;SB0;CD234;TI15299;NO116;RL0;RR1;GX845;GY257;GZ-430;AX-26;AY61;AZ-1011;END;
STA;SR167;SD45;IR167;ID225;SA82;SB0;CD226;TI15432;NO117;RL1;RR1;GX542;GY757;GZ-62;AX-27;AY57;AZ-994;END;
STA;SR173;SD45;IR173;ID241;SA124;SB0;CD236;TI15564;NO118;RL1;RR1;GX183;GY-40;GZ-32;AX-20;AY46;AZ-1016;END;
STA;SR153;SD47;IR153;ID239;SA87;SB0;CD225;TI15697;NO119;RL1;RR1;GX-1480;GY-753;GZ414;AX-16;AY65;AZ-1008;END;
STA;SR133;SD34;IR133;ID155;SA114;SB2;CD231;TI15831;NO120;RL1;RR1;GX-1569;GY750;GZ362;AX-14;AY62;AZ-1015;END;
STA;SR113;SD24;IR113;ID103;SA111;SB0;CD230;TI15963;NO121;RL0;RR1;GX-2189;GY-214;GZ-309;AX-13;AY89;AZ-1026;END;
STA;SR93;SD32;IR93;ID2;SA90;SB0;CD213;TI16095;NO122;RL2;RR1;GX-316;GY231;GZ-419;AX-27;AY82;AZ-993;END;
STA;SR73;SD30;IR73;ID25;SA126;SB1;CD229;TI16226;NO123;RL0;RR1;GX394;GY-499;GZ2;AX-2;AY75;AZ-1017;END;
STA;SR53;SD53;IR53;ID132;SA84;SB0;CD222;TI16359;NO124;RL1;RR1;GX165;GY16;GZ-273;AX-21;AY66;AZ-1037;END;
