STA;SR53;SD63;IR53;ID154;SA702;SB7;CD123;TI27671;NO213;RL1;RR1;GX484;GY-1397;GZ-124;END;
STA;SR73;SD64;IR73;ID66;SA488;SB10;CD127;TI27801;NO214;RL1;RR0;GX-4;GY616;GZ-126;END;
STA;SR93;SD311;IR93;ID22;SA475;SB8;CD115;TI27931;NO215;RL0;RR1;GX-1255;GY-91;GZ290;END;
STA;SR113;SD129;IR113;ID3;SA536;SB9;CD114;TI28061;NO216;RL1;RR1;GX-877;GY-503;GZ326;END;
STA;SR133;SD215;IR133;ID99;SA334;SB0;CD124;TI28191;NO217;RL1;RR1;GX683;GY857;GZ-155;END;
STA;SR153;SD468;IR153;ID135;SA627;SB3;CD116;TI28321;NO218;RL1;RR1;GX-179;GY-41;GZ89;END;
STA;SR167;SD44;IR167;ID202;SA469;SB3;CD122;TI28451;NO219;RL1;RR0;GX210;GY-389;GZ269;END;
STA;SR147;SD46;IR147;ID196;SA641;SB0;CD134;TI28581;NO220;RL1;RR1;GX-1386;GY513;GZ143;END;
STA;SR127;SD275;IR127;ID106;SA596;SB2;CD117;TI28712;NO221;RL0;RR1;GX-454;GY767;GZ159;END;
STA;SR107;SD123;IR107;ID79;SA602;SB13;CD111;TI28844;NO222;RL1;RR1;GX-1044;GY-143;GZ512;END;
STA;SR87;SD318;IR87;ID33;SA602;SB0;CD120;TI28975;NO223;RL1;RR1;GX514;GY540;GZ201;END;
STA;SR67;SD396;IR67;ID38;SA549;SB0;CD132;TI29105;NO224;RL1;RR0;GX-90;GY-803;GZ48;END;
STA;SR47;SD60;IR47;ID66;SA622;SB5;CD128;TI29235;NO225;RL1;RR1;GX886;GY248;GZ150;END;
STA;SR27;SD42;IR27;ID196;SA604;SB6;CD130;TI29365;NO226;RL1;RR1;GX389;GY-599;GZ128;END;
STA;SR14;SD40;IR14;ID218;SA678;SB27;CD131;TI29495;NO227;RL1;RR1;GX-1538;GY-1500;GZ-137;END;
STA;SR34;SD41;IR34;ID208;SA670;SB15;CD123;TI29625;NO228;RL0;RR1;GX-1520;GY-203;GZ139;END;
STA;SR54;SD59;IR54;ID102;SA565;SB3;CD101;TI29755;NO229;RL1;RR0;GX531;GY472;GZ21;END;
STA;SR74;SD59;IR74;ID94;SA730;SB0;CD128;TI29885;NO230;RL1;RR1;GX1278;GY44;GZ-40;END;
STA;SR94;SD118;IR94;ID18;SA514;SB0;CD126;TI30015;NO231;RL1;RR1;GX347;GY63;GZ110;END;
STA;SR114;SD118;IR114;ID46;SA636;SB8;CD125;TI30145;NO232;RL1;RR1;GX-722;GY-1099;GZ123;END;
STA;SR134;SD115;IR134;ID106;SA434;SB0;CD131;TI30275;NO233;RL1;RR1;GX51;GY1570;GZ93;END;
STA;SR154;SD82;IR154;ID132;SA636;SB2;CD134;TI30405;NO234;RL1;RR1;GX-527;GY915;GZ-513;END;
STA;SR166;SD44;IR166;ID189;SA684;SB0;CD109;TI30535;NO235;RL0;RR1;GX-469;GY113;GZ-38;END;
STA;SR146;SD44;IR146;ID160;SA553;SB4;CD112;TI30665;NO236;RL1;RR0;GX14;GY-122;GZ257;END;
STA;SR126;SD92;IR126;ID127;SA682;SB0;CD118;TI30795;NO237;RL1;RR1;GX-259;GY-151;GZ53;END;
STA;SR106;SD80;IR106;ID82;SA355;SB0;CD116;TI30925;NO238;RL1;RR1;GX394;GY-115;GZ696;END;
STA;SR86;SD126;IR86;ID14;SA453;SB0;CD133;TI31055;NO239;RL1;RR1;GX765;GY210;GZ689;END;
STA;SR66;SD113;IR66;ID48;SA550;SB3;CD122;TI31186;NO240;RL1;RR1;GX-557;GY-790;GZ200;END;
STA;SR46;SD56;IR46;ID55;SA572;SB13;CD128;TI31318;NO241;RL1;RR1;GX114;GY-454;GZ-15;END;
STA;SR26;SD39;IR26;ID208;SA541;SB0;CD123;TI31449;NO242;RL1;RR1;GX70;GY-819;GZ-63;END;
STA;SR15;SD40;IR15;ID219;SA643;SB0;CD127;TI31579;NO243;RL1;RR1;GX-641;GY-1115;GZ-54;END;
STA;SR35;SD41;IR35;ID207;SA577;SB0;CD114;TI31709;NO244;RL1;RR1;GX-125;GY533;GZ188;END;
STA;SR55;SD53;IR55;ID72;SA604;SB0;CD119;TI31838;NO245;RL1;RR1;GX-718;GY-15;GZ3;END;
STA;SR75;SD109;IR75;ID83;SA636;SB0;CD116;TI31967;NO246;RL0;RR0;GX-189;GY457;GZ3;END;
STA;SR95;SD111;IR95;ID34;SA411;SB0;CD126;TI32096;NO247;RL1;RR1;GX102;GY-974;GZ-152;END;
STA;SR115;SD88;IR115;ID75;SA596;SB10;CD125;TI32226;NO248;RL1;RR1;GX491;GY-1063;GZ-225;END;
STA;SR135;SD76;IR135;ID118;SA626;SB31;CD129;TI32356;NO249;RL0;RR1;GX629;GY-153;GZ-50;END;
STA;SR155;SD190;IR155;ID138;SA527;SB0;CD117;TI32486;NO250;RL1;RR1;GX-374;GY434;GZ18;END;
STA;SR165;SD46;IR165;ID186;SA745;SB10;CD113;TI32616;NO251;RL1;RR1;GX345;GY263;GZ133;END;
STA;SR145;SD50;IR145;ID187;SA519;SB41;CD121;TI32746;NO252;RL1;RR0;GX165;GY540;GZ288;END;
STA;SR125;SD73;IR125;ID132;SA731;SB0;CD114;TI32876;NO253;RL1;RR1;GX547;GY-391;GZ494;END;
STA;SR105;SD74;IR105;ID103;SA659;SB10;CD118;TI33006;NO254;RL1;RR1;GX-346;GY-94;GZ133;END;
STA;SR85;SD107;IR85;ID21;SA650;SB3;CD139;TI33136;NO255;RL1;RR1;GX799;GY352;GZ-213;END;
STA;SR65;SD107;IR65;ID41;SA658;SB10;CD137;TI33266;NO256;RL0;RR1;GX-14;GY-365;GZ61;END;
STA;SR45;SD52;IR45;ID95;SA382;SB7;CD134;TI33396;NO257;RL1;RR0;GX-609;GY-662;GZ198;END;
STA;SR25;SD42;IR25;ID196;SA624;SB0;CD120;TI33525;NO258;RL1;RR1;GX-202;GY-1641;GZ30;END;
STA;SR16;SD41;IR16;ID231;SA377;SB0;CD135;TI33655;NO259;RL1;RR1;GX-103;GY-627;GZ104;END;
STA;SR36;SD41;IR36;ID198;SA539;SB9;CD107;TI33785;NO260;RL1;RR1;GX178;GY-62;GZ402;END;
STA;SR56;SD270;IR56;ID79;SA467;SB20;CD112;TI33914;NO261;RL1;RR1;GX272;GY-379;GZ52;END;
STA;SR76;SD106;IR76;ID101;SA592;SB0;CD125;TI34045;NO262;RL1;RR1;GX-315;GY-522;GZ107;END;
STA;SR96;SD105;IR96;ID50;SA492;SB0;CD137;TI34177;NO263;RL0;RR1;GX-166;GY418;GZ-312;END;
STA;SR116;SD72;IR116;ID84;SA392;SB3;CD121;TI34308;NO264;RL1;RR0;GX117;GY1744;GZ-193;END;
STA;SR136;SD67;IR136;ID130;SA609;SB9;CD118;TI34438;NO265;RL1;RR1;GX-199;GY187;GZ-44;END;
STA;SR156;SD48;IR156;ID159;SA434;SB22;CD115;TI34568;NO266;RL1;RR1;GX296;GY-329;GZ-157;END;
STA;SR164;SD74;IR164;ID202;SA749;SB0;CD119;TI34698;NO267;RL1;RR1;GX501;GY-109;GZ86;END;
STA;SR144;SD45;IR144;ID159;SA458;SB15;CD132;TI34828;NO268;RL1;RR1;GX-238;GY-335;GZ11;END;
STA;SR124;SD67;IR124;ID127;SA734;SB0;CD129;TI34958;NO269;RL1;RR0;GX-186;GY-158;GZ-218;END;
STA;SR104;SD81;IR104;ID82;SA713;SB0;CD124;TI35088;NO270;RL0;RR1;GX-729;GY786;GZ406;END;
STA;SR84;SD291;IR84;ID18;SA518;SB0;CD111;TI35218;NO271;RL1;RR1;GX136;GY-28;GZ100;END;
STA;SR64;SD101;IR64;ID48;SA631;SB0;CD115;TI35348;NO272;RL1;RR1;GX264;GY243;GZ255;END;
STA;SR44;SD47;IR44;ID82;SA551;SB0;CD131;TI35478;NO273;RL1;RR1;GX1261;GY-449;GZ-56;END;
STA;SR24;SD41;IR24;ID196;SA585;SB0;CD136;TI35608;NO274;RL1;RR0;GX207;GY948;GZ144;END;
STA;SR17;SD41;IR17;ID210;SA470;SB1;CD126;TI35738;NO275;RL0;RR1;GX-1413;GY-603;GZ416;END;
STA;SR37;SD41;IR37;ID199;SA570;SB0;CD122;TI35868;NO276;RL1;RR1;GX-1640;GY-1653;GZ76;END;
STA;SR57;SD101;IR57;ID87;SA715;SB0;CD105;TI35998;NO277;RL1;RR1;GX63;GY-70;GZ253;END;
STA;SR77;SD99;IR77;ID70;SA426;SB0;CD122;TI36128;NO278;RL1;RR1;GX1026;GY6;GZ-337;END;
STA;SR97;SD102;IR97;ID71;SA624;SB0;CD127;TI36258;NO279;RL1;RR0;GX678;GY-1460;GZ-253;END;
STA;SR117;SD99;IR117;ID103;SA434;SB0;CD127;TI36388;NO280;RL1;RR1;GX-532;GY492;GZ-244;END;
STA;SR137;SD63;IR137;ID143;SA538;SB2;CD120;TI36519;NO281;RL1;RR1;GX-731;GY72;GZ-36;END;
STA;SR157;SD162;IR157;ID166;SA548;SB0;CD126;TI36651;NO282;RL0;RR1;GX293;GY262;GZ62;END;
STA;SR163;SD45;IR163;ID169;SA519;SB15;CD111;TI36782;NO283;RL1;RR1;GX-527;GY-377;GZ-362;END;
STA;SR143;SD46;IR143;ID148;SA590;SB9;CD108;TI36912;NO284;RL1;RR1;GX871;GY-375;GZ-446;END;
STA;SR123;SD62;IR123;ID120;SA644;SB0;CD131;TI37042;NO285;RL0;RR0;GX-197;GY449;GZ-674;END;
STA;SR103;SD97;IR103;ID61;SA461;SB22;CD119;TI37172;NO286;RL1;RR1;GX-249;GY-66;GZ-167;END;
STA;SR83;SD290;IR83;ID62;SA580;SB0;CD120;TI37302;NO287;RL1;RR1;GX525;GY10;GZ-102;END;
STA;SR63;SD95;IR63;ID76;SA432;SB7;CD133;TI37432;NO288;RL1;RR1;GX835;GY-120;GZ277;END;
STA;SR43;SD101;IR43;ID86;SA409;SB0;CD119;TI37562;NO289;RL0;RR1;GX431;GY295;GZ6;END;
STA;SR23;SD44;IR23;ID137;SA495;SB0;CD125;TI37691;NO290;RL1;RR1;GX642;GY923;GZ-61;END;
STA;SR18;SD41;IR18;ID220;SA443;SB5;CD122;TI37820;NO291;RL1;RR0;GX-82;GY189;GZ-157;END;
STA;SR38;SD43;IR38;ID61;SA617;SB0;CD126;TI37949;NO292;RL1;RR1;GX-1005;GY-979;GZ10;END;
STA;SR58;SD91;IR58;ID95;SA491;SB0;CD127;TI38079;NO293;RL1;RR1;GX299;GY619;GZ-99;END;
STA;SR78;SD130;IR78;ID75;SA522;SB0;CD120;TI38209;NO294;RL1;RR1;GX-1460;GY-600;GZ-442;END;
STA;SR98;SD282;IR98;ID79;SA480;SB0;CD113;TI38339;NO295;RL0;RR1;GX0;GY-194;GZ236;END;
STA;SR118;SD91;IR118;ID95;SA396;SB0;CD127;TI38469;NO296;RL1;RR0;GX769;GY-745;GZ-144;END;
STA;SR138;SD57;IR138;ID167;SA483;SB0;CD132;TI38599;NO297;RL1;RR1;GX782;GY-785;GZ168;END;
STA;SR158;SD59;IR158;ID134;SA485;SB0;CD113;TI38729;NO298;RL0;RR1;GX-564;GY-26;GZ239;END;
STA;SR162;SD46;IR162;ID159;SA537;SB0;CD123;TI38859;NO299;RL1;RR0;GX-433;GY593;GZ344;END;
STA;SR142;SD56;IR142;ID189;SA527;SB14;CD117;TI38989;NO300;RL1;RR1;GX-153;GY-398;GZ-606;END;
STA;SR122;SD57;IR122;ID103;SA476;SB0;CD116;TI39119;NO301;RL1;RR1;GX656;GY-17;GZ-559;END;
STA;SR102;SD88;IR102;ID13;SA639;SB0;CD121;TI39250;NO302;RL1;RR1;GX-310;GY1161;GZ-108;END;
STA;SR82;SD285;IR82;ID97;SA650;SB0;CD113;TI39382;NO303;RL0;RR1;GX-503;GY922;GZ374;END;
STA;SR62;SD315;IR62;ID77;SA576;SB24;CD117;TI39513;NO304;RL1;RR1;GX-32;GY-349;GZ545;END;
STA;SR42;SD48;IR42;ID96;SA647;SB0;CD135;TI39643;NO305;RL1;RR1;GX1142;GY94;GZ-283;END;
STA;SR22;SD43;IR22;ID2;SA517;SB0;CD129;TI39773;NO306;RL1;RR0;GX1061;GY-1620;GZ-162;END;
STA;SR19;SD41;IR19;ID214;SA658;SB0;CD136;TI39903;NO307;RL1;RR1;GX-1001;GY480;GZ-234;END;
STA;SR39;SD43;IR39;ID33;SA655;SB0;CD114;TI40033;NO308;RL0;RR1;GX-2454;GY-570;GZ-109;END;
STA;SR59;SD46;IR59;ID99;SA562;SB0;CD87;TI40163;NO309;RL1;RR1;GX667;GY-642;GZ134;END;
STA;SR79;SD87;IR79;ID70;SA649;SB33;CD119;TI40293;NO310;RL1;RR1;GX1427;GY-902;GZ218;END;
STA;SR99;SD87;IR99;ID67;SA529;SB0;CD114;TI40423;NO311;RL1;RR0;GX996;GY-141;GZ-10;END;
STA;SR119;SD87;IR119;ID95;SA589;SB0;CD126;TI40552;NO312;RL1;RR1;GX-811;GY-715;GZ247;END;
STA;SR139;SD55;IR139;ID162;SA500;SB0;CD122;TI40682;NO313;RL1;RR1;GX-222;GY697;GZ3;END;
STA;SR159;SD53;IR159;ID147;SA561;SB0;CD116;TI40812;NO314;RL0;RR1;GX-1156;GY-624;GZ-189;END;
STA;SR161;SD44;IR161;ID194;SA595;SB17;CD119;TI40942;NO315;RL1;RR1;GX-10;GY127;GZ256;END;
STA;SR141;SD55;IR141;ID144;SA526;SB0;CD112;TI41072;NO316;RL1;RR0;GX978;GY1300;GZ-220;END;
STA;SR121;SD85;IR121;ID124;SA728;SB0;CD130;TI41202;NO317;RL1;RR1;GX856;GY524;GZ-101;END;
STA;SR101;SD85;IR101;ID5;SA618;SB4;CD119;TI41332;NO318;RL0;RR1;GX-714;GY1140;GZ258;END;
STA;SR81;SD84;IR81;ID58;SA543;SB0;CD118;TI41462;NO319;RL1;RR1;GX225;GY669;GZ-246;END;
STA;SR61;SD84;IR61;ID74;SA567;SB0;CD123;TI41592;NO320;RL1;RR1;GX406;GY121;GZ28;END;
STA;SR41;SD44;IR41;ID99;SA488;SB0;CD134;TI41722;NO321;RL1;RR0;GX1472;GY1582;GZ72;END;
STA;SR21;SD42;IR21;ID2;SA615;SB0;CD129;TI41853;NO322;RL1;RR1;GX-305;GY-872;GZ-176;END;
STA;SR20;SD41;IR20;ID2;SA641;SB0;CD127;TI41984;NO323;RL0;RR1;GX-1428;GY-210;GZ-540;END;
STA;SR40;SD41;IR40;ID61;SA552;SB0;CD117;TI42114;NO324;RL1;RR1;GX-884;GY-1499;GZ-408;END;
STA;SR60;SD82;IR60;ID156;SA584;SB0;CD127;TI42244;NO325;RL1;RR1;GX991;GY-809;GZ110;END;
STA;SR80;SD81;IR80;ID71;SA480;SB0;CD117;TI42374;NO326;RL1;RR0;GX-511;GY-1089;GZ-36;END;
STA;SR100;SD200;IR100;ID27;SA563;SB0;CD131;TI42504;NO327;RL0;RR1;GX-61;GY-798;GZ-107;END;
STA;SR120;SD79;IR120;ID103;SA496;SB0;CD127;TI42634;NO328;RL1;RR1;GX-67;GY-1917;GZ-239;END;
STA;SR140;SD80;IR140;ID165;SA388;SB0;CD123;TI42764;NO329;RL1;RR1;GX416;GY-1025;GZ41;END;
STA;SR160;SD43;IR160;ID178;SA498;SB0;CD127;TI42894;NO330;RL1;RR1;GX548;GY-216;GZ-290;END;
STA;SR140;SD48;IR140;ID187;SA521;SB0;CD116;TI43024;NO331;RL0;RR1;GX-779;GY-1066;GZ-200;END;
STA;SR120;SD77;IR120;ID127;SA539;SB0;CD121;TI43154;NO332;RL1;RR0;GX-150;GY932;GZ26;END;
STA;SR100;SD79;IR100;ID31;SA641;SB13;CD125;TI43284;NO333;RL1;RR1;GX-666;GY-125;GZ-9;END;
STA;SR80;SD80;IR80;ID53;SA496;SB0;CD128;TI43414;NO334;RL1;RR1;GX-149;GY333;GZ479;END;
STA;SR60;SD78;IR60;ID79;SA626;SB7;CD145;TI43544;NO335;RL1;RR1;GX-557;GY-892;GZ111;END;
STA;SR40;SD51;IR40;ID103;SA513;SB0;CD133;TI43674;NO336;RL0;RR1;GX572;GY775;GZ-282;END;
STA;SR0;SD44;IR0;ID78;SA565;SB0;CD132;TI43804;NO337;RL1;RR1;GX-708;GY680;GZ-339;END;
STA;SR20;SD43;IR20;ID2;SA583;SB24;CD138;TI43934;NO338;RL1;RR0;GX-349;GY455;GZ-178;END;
STA;SR40;SD46;IR40;ID75;SA522;SB11;CD134;TI44064;NO339;RL1;RR2;GX-579;GY-1685;GZ-535;END;
STA;SR60;SD75;IR60;ID118;SA617;SB13;CD127;TI44194;NO340;RL1;RR0;GX131;GY-887;GZ-30;END;
STA;SR80;SD75;IR80;ID75;SA527;SB19;CD135;TI44324;NO341;RL1;RR1;GX-626;GY-1429;GZ-187;END;
STA;SR100;SD253;IR100;ID28;SA555;SB0;CD143;TI44455;NO342;RL1;RR1;GX31;GY-100;GZ-256;END;
STA;SR120;SD76;IR120;ID92;SA502;SB0;CD138;TI44587;NO343;RL0;RR1;GX-677;GY1;GZ21;END;
STA;SR140;SD73;IR140;ID162;SA464;SB18;CD133;TI44718;NO344;RL1;RR1;GX1527;GY970;GZ96;END;
STA;SR160;SD46;IR160;ID207;SA579;SB3;CD135;TI44848;NO345;RL1;RR0;GX754;GY-214;GZ-402;END;
STA;SR180;SD39;IR180;ID227;SA446;SB0;CD143;TI44978;NO346;RL1;RR2;GX-332;GY-390;GZ-229;END;
STA;SR160;SD41;IR160;ID210;SA564;SB0;CD136;TI45108;NO347;RL1;RR0;GX-1702;GY-142;GZ-126;END;
STA;SR140;SD46;IR140;ID190;SA629;SB0;CD133;TI45238;NO348;RL0;RR1;GX-626;GY-198;GZ69;END;
STA;SR120;SD71;IR120;ID128;SA550;SB0;CD140;TI45368;NO349;RL1;RR1;GX-512;GY-825;GZ443;END;
STA;SR100;SD263;IR100;ID49;SA672;SB3;CD129;TI45498;NO350;RL1;RR1;GX-223;GY1131;GZ-181;END;
STA;SR80;SD265;IR80;ID75;SA533;SB0;CD146;TI45628;NO351;RL1;RR1;GX194;GY291;GZ-26;END;
STA;SR60;SD71;IR60;ID98;SA700;SB0;CD148;TI45758;NO352;RL1;RR0;GX1301;GY607;GZ-176;END;
STA;SR40;SD72;IR40;ID130;SA537;SB0;CD157;TI45888;NO353;RL1;RR1;GX316;GY989;GZ-250;END;
STA;SR20;SD48;IR20;ID2;SA677;SB0;CD139;TI46018;NO354;RL1;RR1;GX-484;GY-1349;GZ99;END;
STA;SR1;SD44;IR1;ID2;SA625;SB0;CD153;TI46148;NO355;RL0;RR1;GX-453;GY139;GZ232;END;
STA;SR21;SD46;IR21;ID2;SA626;SB0;CD154;TI46277;NO356;RL1;RR1;GX-1843;GY203;GZ351;END;
STA;SR41;SD48;IR41;ID79;SA601;SB8;CD122;TI46407;NO357;RL1;RR1;GX-686;GY419;GZ-9;END;
STA;SR61;SD71;IR61;ID126;SA511;SB0;CD135;TI46537;NO358;RL1;RR1;GX206;GY-110;GZ-385;END;
STA;SR81;SD260;IR81;ID88;SA578;SB23;CD130;TI46667;NO359;RL1;RR0;GX344;GY263;GZ-331;END;
STA;SR101;SD76;IR101;ID38;SA433;SB0;CD128;TI46797;NO360;RL1;RR1;GX662;GY-7;GZ-207;END;
STA;SR121;SD69;IR121;ID103;SA553;SB15;CD142;TI46926;NO361;RL1;RR1;GX-289;GY-605;GZ-278;END;
STA;SR141;SD65;IR141;ID147;SA534;SB15;CD143;TI47056;NO362;RL0;RR1;GX346;GY1454;GZ84;END;
STA;SR161;SD44;IR161;ID199;SA582;SB47;CD131;TI47187;NO363;RL2;RR1;GX-906;GY265;GZ-630;END;
STA;SR179;SD43;IR179;ID263;SA625;SB0;CD138;TI47319;NO364;RL0;RR1;GX301;GY454;GZ-16;END;
STA;SR159;SD42;IR159;ID231;SA476;SB0;CD138;TI47450;NO365;RL1;RR1;GX232;GY881;GZ-566;END;
STA;SR139;SD65;IR139;ID164;SA561;SB0;CD138;TI47580;NO366;RL1;RR0;GX202;GY-754;GZ-648;END;
STA;SR119;SD66;IR119;ID123;SA604;SB0;CD143;TI47710;NO367;RL0;RR1;GX-628;GY-226;GZ-238;END;
STA;SR99;SD240;IR99;ID49;SA517;SB11;CD140;TI47840;NO368;RL1;RR1;GX-1328;GY-657;GZ1;END;
STA;SR79;SD257;IR79;ID46;SA639;SB2;CD138;TI47970;NO369;RL1;RR1;GX606;GY85;GZ34;END;
STA;SR59;SD66;IR59;ID119;SA566;SB16;CD146;TI48099;NO370;RL1;RR0;GX1519;GY-369;GZ168;END;
STA;SR39;SD66;IR39;ID129;SA611;SB0;CD151;TI48229;NO371;RL1;RR1;GX399;GY-784;GZ-52;END;
STA;SR19;SD46;IR19;ID2;SA610;SB34;CD142;TI48358;NO372;RL0;RR1;GX-866;GY-900;GZ355;END;
STA;SR2;SD45;IR2;ID18;SA501;SB1;CD136;TI48488;NO373;RL1;RR1;GX-1199;GY-2045;GZ-48;END;
STA;SR22;SD45;IR22;ID2;SA660;SB0;CD136;TI48618;NO374;RL1;RR1;GX-749;GY0;GZ-122;END;
STA;SR42;SD52;IR42;ID86;SA540;SB0;CD129;TI48747;NO375;RL1;RR1;GX54;GY-25;GZ-42;END;
STA;SR62;SD63;IR62;ID111;SA641;SB1;CD132;TI48876;NO376;RL1;RR0;GX651;GY-265;GZ-265;END;
STA;SR82;SD66;IR82;ID53;SA582;SB8;CD144;TI49006;NO377;RL0;RR1;GX1330;GY1386;GZ-343;END;
STA;SR102;SD250;IR102;ID25;SA596;SB0;CD138;TI49136;NO378;RL2;RR1;GX-78;GY205;GZ-224;END;
STA;SR122;SD108;IR122;ID58;SA616;SB5;CD140;TI49266;NO379;RL0;RR1;GX-467;GY628;GZ39;END;
STA;SR142;SD62;IR142;ID157;SA513;SB0;CD137;TI49396;NO380;RL1;RR1;GX-504;GY-982;GZ148;END;
STA;SR162;SD62;IR162;ID215;SA631;SB0;CD116;TI49526;NO381;RL1;RR1;GX960;GY1067;GZ-43;END;
STA;SR178;SD39;IR178;ID263;SA529;SB0;CD134;TI49656;NO382;RL1;RR1;GX1191;GY-498;GZ13;END;
STA;SR158;SD50;IR158;ID229;SA653;SB0;CD142;TI49786;NO383;RL1;RR0;GX712;GY44;GZ-231;END;
STA;SR138;SD59;IR138;ID163;SA684;SB8;CD126;TI49917;NO384;RL0;RR1;GX-1048;GY-654;GZ413;END;
STA;SR118;SD59;IR118;ID148;SA599;SB15;CD130;TI50049;NO385;RL1;RR1;GX-1689;GY-897;GZ276;END;
STA;SR98;SD246;IR98;ID30;SA720;SB6;CD130;TI50180;NO386;RL1;RR1;GX-1138;GY-1153;GZ114;END;
STA;SR78;SD135;IR78;ID70;SA579;SB13;CD126;TI50310;NO387;RL1;RR1;GX-39;GY165;GZ-33;END;
STA;SR58;SD59;IR58;ID118;SA724;SB0;CD140;TI50440;NO388;RL1;RR0;GX-38;GY-62;GZ-357;END;
STA;SR38;SD61;IR38;ID152;SA663;SB0;CD130;TI50570;NO389;RL0;RR1;GX-832;GY-212;GZ-271;END;
STA;SR18;SD45;IR18;ID33;SA618;SB43;CD139;TI50700;NO390;RL1;RR1;GX119;GY-323;GZ214;END;
STA;SR3;SD77;IR3;ID3;SA666;SB0;CD129;TI50830;NO391;RL1;RR1;GX1224;GY782;GZ4;END;
STA;SR23;SD46;IR23;ID2;SA541;SB0;CD133;TI50959;NO392;RL1;RR1;GX225;GY-571;GZ264;END;
STA;SR43;SD59;IR43;ID132;SA647;SB8;CD131;TI51088;NO393;RL1;RR1;GX198;GY630;GZ114;END;
STA;SR63;SD59;IR63;ID119;SA509;SB0;CD138;TI51217;NO394;RL1;RR1;GX-286;GY-1609;GZ-294;END;
STA;SR83;SD60;IR83;ID61;SA602;SB26;CD137;TI51347;NO395;RL1;RR0;GX54;GY-200;GZ-414;END;
STA;SR103;SD194;IR103;ID34;SA591;SB5;CD132;TI51477;NO396;RL0;RR1;GX-15;GY-344;GZ-613;END;
STA;SR123;SD201;IR123;ID22;SA555;SB22;CD135;TI51607;NO397;RL1;RR1;GX-432;GY-114;GZ-131;END;
STA;SR143;SD55;IR143;ID187;SA629;SB7;CD135;TI51737;NO398;RL1;RR1;GX-359;GY-478;GZ183;END;
STA;SR163;SD39;IR163;ID223;SA549;SB7;CD122;TI51867;NO399;RL1;RR1;GX373;GY502;GZ14;END;
STA;SR177;SD37;IR177;ID241;SA649;SB0;CD112;TI51997;NO400;RL1;RR1;GX325;GY-443;GZ-297;END;
STA;SR157;SD38;IR157;ID230;SA541;SB0;CD116;TI52127;NO401;RL1;RR1;GX622;GY-282;GZ-24;END;
STA;SR137;SD55;IR137;ID174;SA558;SB0;CD132;TI52257;NO402;RL1;RR0;GX318;GY74;GZ-302;END;
STA;SR117;SD241;IR117;ID104;SA582;SB4;CD133;TI52387;NO403;RL0;RR2;GX472;GY341;GZ-357;END;
STA;SR97;SD240;IR97;ID35;SA506;SB9;CD121;TI52517;NO404;RL1;RR0;GX-422;GY509;GZ-280;END;
STA;SR77;SD197;IR77;ID87;SA651;SB0;CD123;TI52648;NO405;RL1;RR1;GX15;GY-418;GZ244;END;
STA;SR57;SD58;IR57;ID115;SA515;SB8;CD119;TI52779;NO406;RL1;RR1;GX369;GY-1109;GZ47;END;
STA;SR37;SD56;IR37;ID155;SA587;SB0;CD141;TI52910;NO407;RL1;RR1;GX783;GY71;GZ-134;END;
STA;SR17;SD47;IR17;ID2;SA605;SB0;CD128;TI53040;NO408;RL0;RR1;GX295;GY-370;GZ-526;END;
STA;SR4;SD45;IR4;ID2;SA506;SB22;CD126;TI53170;NO409;RL1;RR0;GX234;GY-804;GZ-419;END;
STA;SR24;SD45;IR24;ID2;SA658;SB0;CD121;TI53300;NO410;RL1;RR1;GX-186;GY-580;GZ-143;END;
STA;SR44;SD314;IR44;ID156;SA518;SB0;CD122;TI53429;NO411;RL1;RR1;GX-69;GY-499;GZ89;END;
STA;SR64;SD53;IR64;ID130;SA583;SB8;CD128;TI53558;NO412;RL1;RR1;GX-114;GY-644;GZ202;END;
STA;SR84;SD90;IR84;ID87;SA564;SB24;CD126;TI53688;NO413;RL0;RR1;GX-507;GY-47;GZ61;END;
STA;SR104;SD234;IR104;ID46;SA487;SB6;CD134;TI53817;NO414;RL1;RR1;GX405;GY486;GZ-211;END;
STA;SR124;SD237;IR124;ID87;SA583;SB0;CD129;TI53947;NO415;RL1;RR0;GX-495;GY-474;GZ-828;END;
STA;SR144;SD54;IR144;ID163;SA453;SB0;CD125;TI54077;NO416;RL1;RR1;GX-208;GY103;GZ122;END;
STA;SR164;SD52;IR164;ID190;SA615;SB8;CD135;TI54207;NO417;RL1;RR1;GX2282;GY907;GZ-203;END;
STA;SR176;SD37;IR176;ID254;SA532;SB12;CD134;TI54337;NO418;RL1;RR1;GX-189;GY-1628;GZ-471;END;
STA;SR156;SD41;IR156;ID216;SA654;SB6;CD133;TI54467;NO419;RL1;RR1;GX-10;GY-1396;GZ2;END;
STA;SR136;SD51;IR136;ID152;SA593;SB0;CD142;TI54597;NO420;RL0;RR1;GX-1292;GY-559;GZ-165;END;
STA;SR116;SD235;IR116;ID102;SA704;SB0;CD126;TI54727;NO421;RL1;RR1;GX-2121;GY-569;GZ-43;END;
STA;SR96;SD233;IR96;ID33;SA683;SB1;CD129;TI54857;NO422;RL1;RR1;GX-1219;GY858;GZ83;END;
STA;SR76;SD121;IR76;ID113;SA580;SB0;CD118;TI54987;NO423;RL1;RR1;GX-1213;GY-49;GZ344;END;
STA;SR56;SD51;IR56;ID110;SA705;SB0;CD101;TI55117;NO424;RL1;RR1;GX734;GY1080;GZ-346;END;
