STA;SR44;SD73;IR44;ID136;SA319;SB0;CD118;TI111216;NO273;RL2;RR1;END;
STA;SR24;SD48;IR24;ID176;SA283;SB0;CD112;TI111623;NO274;RL1;RR1;END;
STA;SR17;SD47;IR17;ID183;SA269;SB0;CD120;TI112030;NO275;RL1;RR2;END;
STA;SR37;SD49;IR37;ID152;SA295;SB0;CD109;TI112437;NO276;RL2;RR1;END;
STA;SR57;SD69;IR57;ID160;SA295;SB0;CD126;TI112844;NO277;RL1;RR1;END;
STA;SR77;SD45;IR77;ID205;SA259;SB0;CD115;TI113251;NO278;RL1;RR2;END;
STA;SR97;SD43;IR97;ID206;SA282;SB0;CD115;TI113658;NO279;RL2;RR1;END;
STA;SR117;SD41;IR117;ID195;SA294;SB0;CD134;TI114065;NO280;RL1;RR1;END;
STA;SR137;SD51;IR137;ID198;SA275;SB0;CD123;TI114473;NO281;RL1;RR2;END;
STA;SR157;SD31;IR157;ID269;SA298;SB0;CD107;TI114882;NO282;RL2;RR1;END;
STA;SR163;SD30;IR163;ID279;SA298;SB0;CD113;TI115290;NO283;RL1;RR2;END;
STA;SR143;SD49;IR143;ID218;SA290;SB0;CD116;TI115698;NO284;RL1;RR1;END;
STA;SR123;SD35;IR123;ID230;SA292;SB0;CD115;TI116105;NO285;RL2;RR1;END;
STA;SR103;SD30;IR103;ID264;SA313;SB0;CD123;TI116513;NO286;RL1;RR2;END;
STA;SR83;SD32;IR83;ID277;SA329;SB9;CD102;TI116921;NO287;RL1;RR1;END;
STA;SR63;SD58;IR63;ID254;SA316;SB12;CD113;TI117328;NO288;RL2;RR1;END;
STA;SR43;SD51;IR43;ID114;SA317;SB1;CD125;TI117735;NO289;RL1;RR2;END;
STA;SR23;SD47;IR23;ID179;SA299;SB19;CD99;TI118144;NO290;RL1;RR1;END;
STA;SR18;SD47;IR18;ID181;SA266;SB0;CD111;TI118552;NO291;RL2;RR1;END;
STA;SR38;SD49;IR38;ID195;SA258;SB0;CD116;TI118960;NO292;RL1;RR2;END;
STA;SR58;SD56;IR58;ID302;SA321;SB0;CD88;TI119367;NO293;RL1;RR1;END;
STA;SR78;SD21;IR78;ID377;SA337;SB0;CD98;TI119774;NO294;RL2;RR2;END;
STA;SR98;SD19;IR98;ID414;SA419;SB0;CD100;TI120181;NO295;RL1;RR1;END;
STA;SR118;SD17;IR118;ID419;SA404;SB13;CD115;TI120588;NO296;RL1;RR1;END;
STA;SR138;SD17;IR138;ID357;SA368;SB0;CD108;TI120996;NO297;RL1;RR2;END;
STA;SR158;SD30;IR158;ID203;SA328;SB0;CD109;TI121403;NO298;RL2;RR1;END;
STA;SR162;SD19;IR162;ID261;SA341;SB0;CD93;TI121810;NO299;RL1;RR1;END;
STA;SR142;SD17;IR142;ID403;SA392;SB1;CD85;TI122219;NO300;RL1;RR1;END;
STA;SR122;SD13;IR122;ID494;SA446;SB15;CD78;TI122627;NO301;RL2;RR2;END;
STA;SR102;SD11;IR102;ID523;SA501;SB9;CD114;TI123035;NO302;RL1;RR1;END;
STA;SR82;SD11;IR82;ID531;SA504;SB0;CD109;TI123442;NO303;RL0;RR0;END;
STA;SR62;SD15;IR62;ID508;SA496;SB0;CD107;TI123849;NO304;RL0;RR0;END;
STA;SR42;SD15;IR42;ID377;SA457;SB0;CD105;TI124256;NO305;RL0;RR0;END;
STA;SR22;SD47;IR22;ID187;SA345;SB0;CD103;TI124663;NO306;RL0;RR0;END;
STA;SR19;SD47;IR19;ID185;SA289;SB0;CD103;TI125070;NO307;RL0;RR0;END;
STA;SR39;SD15;IR39;ID353;SA294;SB0;CD115;TI125477;NO308;RL0;RR0;END;
STA;SR59;SD15;IR59;ID492;SA347;SB0;CD101;TI125884;NO309;RL0;RR0;END;
STA;SR79;SD13;IR79;ID530;SA358;SB0;CD99;TI126292;NO310;RL0;RR0;END;
STA;SR99;SD12;IR99;ID534;SA383;SB0;CD95;TI126701;NO311;RL0;RR0;END;
STA;SR119;SD9;IR119;ID534;SA393;SB0;CD99;TI127108;NO312;RL0;RR0;END;
STA;SR139;SD16;IR139;ID480;SA387;SB0;CD110;TI127515;NO313;RL0;RR0;END;
STA;SR159;SD31;IR159;ID323;SA359;SB0;CD101;TI127923;NO314;RL0;RR0;END;
STA;SR161;SD32;IR161;ID298;SA316;SB0;CD110;TI128330;NO315;RL0;RR0;END;
STA;SR141;SD19;IR141;ID473;SA366;SB0;CD103;TI128738;NO316;RL0;RR0;END;
STA;SR121;SD11;IR121;ID521;SA396;SB0;CD91;TI129146;NO317;RL0;RR0;END;
STA;SR101;SD12;IR101;ID528;SA426;SB0;CD105;TI129553;NO318;RL0;RR0;END;
STA;SR81;SD11;IR81;ID531;SA441;SB0;CD114;TI129961;NO319;RL0;RR0;END;
STA;SR61;SD15;IR61;ID500;SA458;SB0;CD88;TI130370;NO320;RL0;RR0;END;
STA;SR41;SD15;IR41;ID368;SA424;SB0;CD107;TI130778;NO321;RL0;RR0;END;
